Income,MntTotal,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,AcceptedCmp6,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Graduation,education_Master,education_PhD,MntRegularProds,DateJoined
74538,1433,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,0,0,1,0,1,49,2524,0,0,0,1,0,0,1,0,0,1405,17-11-15
67432,1165,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,47,2616,0,1,0,0,0,0,1,0,0,995,17-08-15
70545,313,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,68,2185,0,0,0,1,0,0,0,1,0,292,21-10-16
17487,12,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,31,2627,0,1,0,0,0,0,0,0,0,6,06-08-15
62882,1241,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,51,2848,0,0,0,1,0,0,1,0,0,1144,28-12-14
64108,1078,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,67,2622,0,0,1,0,0,0,0,0,1,1057,11-08-15
34941,73,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,64,2639,0,0,0,1,0,0,0,1,0,49,25-07-15
48767,53,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,70,2338,0,0,1,0,0,0,0,0,1,43,21-05-16
38702,69,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,42,2491,0,0,0,1,0,1,0,0,0,29,20-12-15
82224,862,0,0,83,307,26,360,138,31,40,1,6,9,5,3,1,0,0,0,0,0,0,56,2314,0,1,0,0,0,0,1,0,0,822,14-06-16
83844,1383,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0,68,2572,0,0,0,1,0,0,1,0,0,1192,30-09-15
17003,31,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,24,28-04-16
71163,916,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,25,2271,0,0,1,0,0,0,1,0,0,872,27-07-16
33697,17,1,0,34,4,3,7,0,3,11,1,1,0,2,7,0,0,1,0,0,0,0,50,2446,0,0,1,0,0,0,1,0,0,6,03-02-16
67369,1419,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,0,0,1,1,0,1,51,2748,0,0,0,0,1,0,0,1,0,1377,07-04-15
83443,1413,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,48,2339,0,0,0,1,0,0,0,0,1,1329,20-05-16
51518,445,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,62,2428,0,0,0,1,0,0,0,0,1,441,21-02-16
75693,1412,0,0,10,797,153,293,72,97,30,1,11,4,6,4,1,0,0,1,1,0,1,52,2729,1,0,0,0,0,0,1,0,0,1382,26-04-15
75507,1360,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,41,2217,0,0,0,1,0,0,1,0,0,1280,19-09-16
63855,917,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,42,2664,0,0,0,1,0,1,0,0,0,828,30-06-15
86429,1412,0,0,10,464,28,873,29,18,37,0,7,4,7,2,1,0,0,0,0,0,1,59,2379,0,0,1,0,0,0,1,0,0,1375,10-04-16
58512,1019,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,56,2442,0,1,0,0,0,0,1,0,0,867,07-02-16
40662,69,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,41,2630,0,1,0,0,0,0,0,1,0,46,03-08-15
38829,83,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,61,2243,0,1,0,0,0,0,0,0,1,67,24-08-16
35523,55,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,39,2428,0,1,0,0,0,1,0,0,0,44,21-02-16
79146,548,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,53,2225,0,0,1,0,0,0,1,0,0,532,11-09-16
78285,1387,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,32,2403,0,1,0,0,0,0,0,1,0,1347,17-03-16
63120,1408,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,70,2798,1,0,0,0,0,0,0,1,0,1339,16-02-15
75127,606,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,68,2197,0,0,1,0,0,0,1,0,0,379,09-10-16
48726,183,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,65,2587,0,1,0,0,0,0,1,0,0,124,15-09-15
74985,1783,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,43,2815,0,1,0,0,0,0,1,0,0,1697,30-01-15
67430,1243,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,33,2821,0,0,0,1,0,0,1,0,0,1122,24-01-15
46891,122,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,55,2460,0,1,0,0,0,1,0,0,0,61,20-01-16
62058,392,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,64,2558,0,1,0,0,0,0,0,1,0,334,14-10-15
72063,668,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,41,2520,0,1,0,0,0,0,1,0,0,578,21-11-15
78939,1302,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,69,2358,0,1,0,0,0,0,0,0,1,1097,01-05-16
80589,1402,0,0,25,507,93,520,242,40,26,1,5,10,5,1,1,0,0,0,0,0,1,76,2317,0,1,0,0,0,0,1,0,0,1376,11-06-16
33622,69,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,48,2601,0,1,0,0,0,0,1,0,0,57,01-09-15
6835,125,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,63,2727,0,0,0,1,0,0,0,0,1,113,28-04-15
41452,16,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,67,2639,0,0,0,1,0,0,1,0,0,16,25-07-15
40760,87,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,55,2462,0,0,1,0,0,0,0,0,1,81,18-01-16
74250,1158,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,62,2313,0,0,0,1,0,0,0,0,1,1158,15-06-16
51124,39,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,65,2352,0,0,1,0,0,0,0,1,0,35,07-05-16
72258,1391,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,49,2449,0,0,1,0,0,0,1,0,0,1257,31-01-16
71466,1230,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,46,2244,0,0,1,0,0,0,0,0,1,1230,23-08-16
36283,24,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,44,2235,0,0,0,1,0,0,1,0,0,19,01-09-16
20587,16,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,50,2208,0,0,1,0,0,0,1,0,0,7,28-09-16
30467,19,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,48,2261,0,1,0,0,0,0,1,0,0,14,06-08-16
31590,35,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,48,2535,0,0,0,1,0,0,1,0,0,32,06-11-15
20425,40,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,34,2767,0,1,0,0,0,0,0,0,0,23,19-03-15
17144,41,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,60,2293,0,0,0,1,0,0,0,1,0,35,05-07-16
73356,1400,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,0,1,0,1,36,2302,0,1,0,0,0,0,0,0,1,1288,26-06-16
43783,490,1,0,22,327,9,125,25,4,139,6,7,1,8,7,0,0,1,0,0,0,0,42,2190,0,1,0,0,0,0,0,1,0,351,16-10-16
40780,343,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,44,2818,1,0,0,0,0,0,1,0,0,309,27-01-15
62847,1551,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,75,2689,0,0,0,1,0,0,0,1,0,1490,05-06-15
82582,1376,0,0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,1,0,0,0,1,43,2181,1,0,0,0,0,0,1,0,0,1135,25-10-16
16813,37,0,0,49,4,8,11,12,2,13,1,2,0,3,7,0,0,1,0,0,0,0,70,2504,0,0,1,0,0,0,1,0,0,24,07-12-15
51267,258,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,42,2402,0,1,0,0,0,0,1,0,0,246,18-03-16
46524,125,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,59,2609,0,0,1,0,0,0,1,0,0,73,24-08-15
45183,303,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,0,0,1,0,0,0,58,2684,0,0,1,0,0,0,0,1,0,291,10-06-15
70421,732,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,66,2160,0,1,0,0,0,0,0,0,1,697,15-11-16
60161,894,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,55,2773,1,0,0,0,0,1,0,0,0,717,13-03-15
73926,1565,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,47,2643,0,0,0,1,0,0,1,0,0,1550,21-07-15
19329,55,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,52,2356,0,1,0,0,0,0,1,0,0,50,03-05-16
61872,557,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,50,2357,0,1,0,0,0,0,0,1,0,541,02-05-16
46984,33,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,64,2619,0,0,0,0,1,0,1,0,0,25,14-08-15
34838,123,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,69,2685,0,1,0,0,0,0,1,0,0,76,09-06-15
82716,1145,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,76,2395,0,0,1,0,0,0,0,0,1,1123,25-03-16
72643,1376,0,0,60,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,0,1,71,2646,0,0,0,0,1,0,1,0,0,1323,18-07-15
49681,437,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,44,2396,0,1,0,0,0,0,0,1,0,416,24-03-16
56850,63,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,49,2257,0,1,0,0,0,0,0,1,0,63,10-08-16
55267,360,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,63,2410,0,1,0,0,0,0,1,0,0,315,10-03-16
59666,894,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,0,0,1,0,0,0,48,2623,0,1,0,0,0,0,1,0,0,761,10-08-15
72504,1384,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,48,2608,0,0,1,0,0,0,1,0,0,1290,25-08-15
26872,40,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,39,2415,0,1,0,0,0,0,1,0,0,8,05-03-16
82584,1367,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,0,0,1,1,0,1,46,2549,0,1,0,0,0,0,0,1,0,1299,23-10-15
73170,694,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,45,2188,0,0,1,0,0,0,1,0,0,662,18-10-16
52750,791,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,65,2669,0,1,0,0,0,0,0,1,0,722,25-06-15
91820,1467,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,34,2377,0,0,0,1,0,0,0,0,1,1437,12-04-16
65968,491,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,50,2207,0,0,0,1,0,0,0,0,1,487,29-09-16
30772,16,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,44,2268,0,1,0,0,0,0,1,0,0,12,30-07-16
22507,502,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,66,2741,0,0,1,0,0,0,1,0,0,434,14-04-15
65685,712,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,48,2251,0,1,0,0,0,0,1,0,0,655,16-08-16
25804,43,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,42,2460,0,1,0,0,0,1,0,0,0,31,20-01-16
91065,1360,0,0,33,822,114,108,179,137,114,1,7,9,9,3,1,0,0,0,1,0,1,39,2651,0,0,1,0,0,0,1,0,0,1246,13-07-15
22063,44,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,48,2484,0,1,0,0,0,0,1,0,0,33,27-12-15
75777,1358,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,0,0,1,1,0,1,38,2519,0,0,1,0,0,0,0,1,0,1278,22-11-15
78353,1542,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,61,2598,1,0,0,0,0,1,0,0,0,1508,04-09-15
93404,1601,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,0,0,1,1,0,0,66,2577,0,1,0,0,0,0,1,0,0,1586,25-09-15
37859,34,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,58,2692,1,0,0,0,0,0,1,0,0,32,02-06-15
80995,1426,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,62,2573,0,0,0,0,1,0,0,0,1,1370,29-09-15
16529,21,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,36,2279,0,0,0,1,0,0,1,0,0,20,19-07-16
55412,55,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,44,2378,1,0,0,0,0,0,0,0,1,47,11-04-16
48789,535,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,28,2816,0,0,1,0,0,0,1,0,0,390,29-01-15
56575,532,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,53,2579,0,0,0,1,0,0,0,0,1,522,23-09-15
25130,32,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,40,2429,0,0,0,1,0,1,0,0,0,14,20-02-16
35441,38,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,53,2659,0,1,0,0,0,0,1,0,0,37,05-07-15
71391,902,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,64,2616,0,1,0,0,0,0,1,0,0,761,17-08-15
49494,303,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,48,2589,0,0,1,0,0,0,0,1,0,221,13-09-15
81702,1446,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,40,2803,1,0,0,0,0,0,1,0,0,1259,11-02-15
45889,38,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,40,2521,0,0,1,0,0,1,0,0,0,30,20-11-15
56628,590,0,1,30,479,5,82,7,17,171,2,7,6,5,5,0,0,1,0,0,0,0,43,2259,0,0,1,0,0,0,1,0,0,419,08-08-16
34026,59,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,0,0,0,1,0,0,1,0,0,42,24-12-15
40049,262,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,46,2736,0,1,0,0,0,0,1,0,0,234,19-04-15
19419,63,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,39,2755,0,1,0,0,0,0,1,0,0,56,31-03-15
82504,1012,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,60,2496,0,1,0,0,0,1,0,0,0,958,15-12-15
49667,1357,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,1,0,0,0,1,65,2837,0,0,1,0,0,0,0,0,1,1318,08-01-15
61618,1140,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,29,2797,0,0,1,0,0,1,0,0,0,935,17-02-15
55284,701,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,64,2711,0,0,1,0,0,0,0,1,0,638,14-05-15
49980,181,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,57,2408,0,0,1,0,0,0,1,0,0,167,12-03-16
15072,35,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,40,2574,0,1,0,0,0,0,1,0,0,17,28-09-15
49166,258,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,46,2540,0,0,1,0,0,0,1,0,0,148,01-11-15
82347,1790,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,1,0,0,0,0,63,2759,0,1,0,0,0,1,0,0,0,1727,27-03-15
30843,26,1,1,43,24,0,2,0,0,9,2,1,1,2,5,0,0,1,0,0,0,0,54,2193,0,0,0,1,0,0,0,0,1,17,13-10-16
73803,1354,0,1,61,833,80,363,52,26,174,2,9,5,6,6,0,0,1,0,0,0,1,63,2856,0,1,0,0,0,0,1,0,0,1180,20-12-14
60474,1010,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,41,2613,0,0,1,0,0,0,1,0,0,840,20-08-15
38576,41,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,47,2276,0,1,0,0,0,0,0,1,0,41,22-07-16
55357,663,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,35,2654,0,1,0,0,0,0,1,0,0,599,10-07-15
37758,39,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,54,2792,0,0,0,1,0,0,1,0,0,38,22-02-15
85710,1029,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,0,0,1,0,0,31,2579,0,1,0,0,0,1,0,0,0,996,23-09-15
23228,40,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,51,2313,0,0,0,1,0,0,1,0,0,40,15-06-16
44602,258,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,51,2293,0,0,0,1,0,0,0,1,0,224,05-07-16
7500,10,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,33,2695,0,1,0,0,0,0,1,0,0,5,30-05-15
38683,275,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,31,2792,0,0,0,1,0,1,0,0,0,209,22-02-15
49514,276,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,45,2353,0,0,1,0,0,1,0,0,0,183,06-05-16
57906,386,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,47,2542,0,0,0,1,0,0,0,0,1,371,30-10-15
43456,386,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,54,2619,0,0,1,0,0,0,0,1,0,379,14-08-15
19485,10,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,34,2437,0,0,1,0,0,0,0,1,0,10,12-02-16
53172,361,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,42,2578,0,0,0,1,0,0,1,0,0,236,24-09-15
30545,57,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,41,2779,0,0,0,1,0,0,1,0,0,45,07-03-15
70123,1727,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,1,0,0,0,37,2433,0,0,0,1,0,0,0,0,1,1727,16-02-16
62450,957,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,0,0,1,0,0,0,61,2333,0,0,1,0,0,0,1,0,0,919,26-05-16
21675,41,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,44,2177,0,0,0,1,0,0,1,0,0,37,29-10-16
42395,157,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,39,2245,0,0,1,0,0,1,0,0,0,132,22-08-16
61346,847,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,42,2425,0,0,0,1,0,0,0,1,0,705,24-02-16
80812,1644,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,0,1,0,0,67,2444,0,0,0,1,0,0,1,0,0,1611,05-02-16
42835,497,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,49,2523,1,0,0,0,0,0,0,1,0,399,18-11-15
39922,120,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,37,2659,0,1,0,0,0,0,1,0,0,84,05-07-15
86424,1158,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,64,2244,0,0,1,0,0,0,0,1,0,1090,23-08-16
17117,121,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,42,2687,0,0,0,1,0,1,0,0,0,114,07-06-15
69372,1339,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,0,0,1,1,0,1,71,2654,0,0,0,1,0,0,1,0,0,1297,10-07-15
35797,47,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,45,2780,0,1,0,0,0,0,1,0,0,26,06-03-15
36627,15,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,45,2500,1,0,0,0,0,0,1,0,0,14,11-12-15
51111,52,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,39,2169,0,1,0,0,0,1,0,0,0,49,06-11-16
79456,1302,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,64,2835,0,1,0,0,0,0,1,0,0,1203,10-01-15
82072,1889,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,50,2521,0,0,0,1,0,0,0,0,1,1760,20-11-15
46231,251,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,67,2739,0,0,1,0,0,0,0,0,1,239,16-04-15
42243,50,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,61,2359,0,1,0,0,0,0,1,0,0,45,30-04-16
51195,506,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,58,2613,0,0,0,1,0,0,1,0,0,448,20-08-15
68092,1233,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,42,2354,0,0,1,0,0,0,0,1,0,1185,05-05-16
31814,63,1,0,73,35,3,20,4,1,20,2,2,0,3,9,0,0,1,0,0,0,0,47,2664,0,1,0,0,0,0,1,0,0,43,30-06-15
51390,297,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,55,2818,0,0,0,0,1,0,0,1,0,241,27-01-15
76630,828,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,37,2325,0,1,0,0,0,0,1,0,0,653,03-06-16
26868,12,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,29,2219,0,0,1,0,0,0,0,0,0,10,17-09-16
85696,1301,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,58,2581,1,0,0,0,0,0,0,0,1,1289,21-09-15
55260,897,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,48,2723,0,0,1,0,0,0,0,0,1,655,02-05-15
78331,1577,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,62,2316,1,0,0,0,0,0,1,0,0,1516,12-06-16
37087,398,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,46,2481,0,1,0,0,0,0,0,0,1,395,30-12-15
21846,58,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,34,2409,1,0,0,0,0,0,1,0,0,32,11-03-16
81320,871,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,62,2667,0,1,0,0,0,0,1,0,0,814,27-06-15
54137,183,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,50,2476,1,0,0,0,0,0,1,0,0,163,04-01-16
66825,818,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,53,2509,0,0,0,1,0,0,1,0,0,778,02-12-15
57100,313,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,47,2366,0,0,0,1,0,0,1,0,0,217,23-04-16
58917,254,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,51,2621,0,0,0,1,0,0,1,0,0,226,12-08-15
85072,1182,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,43,2240,0,0,1,0,0,0,1,0,0,941,27-08-16
83257,1298,0,0,56,536,27,590,38,107,67,1,5,10,12,6,0,0,1,0,1,1,1,25,2808,0,0,1,0,0,1,0,0,0,1231,06-02-15
45684,21,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,49,2368,0,0,0,0,1,0,1,0,0,14,21-04-16
47889,63,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,46,2335,0,0,0,1,0,0,1,0,0,59,24-05-16
45921,187,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,34,2270,0,1,0,0,0,0,0,0,1,175,28-07-16
78420,1425,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,54,2524,0,0,1,0,0,0,0,0,1,1397,17-11-15
75114,1229,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,28,2393,0,0,0,1,0,0,1,0,0,1205,27-03-16
82733,1285,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,36,2451,0,0,1,0,0,0,0,0,1,1247,29-01-16
82800,1270,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,1,0,0,0,1,0,1,74,2741,0,0,1,0,0,0,0,0,1,1225,14-04-15
62820,923,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,66,2573,0,1,0,0,0,0,1,0,0,870,29-09-15
